Kommun;År;Indikator;Värde
Uppsala;2013;Vuxen_bef (Beräkning Folkmängd);37.252130858337516
Uppsala;2014;Vuxen_bef (Beräkning Folkmängd);37.13409399986497
Uppsala;2015;Vuxen_bef (Beräkning Folkmängd);37.141048704110865
Uppsala;2016;Vuxen_bef (Beräkning Folkmängd);37.19396529625884
Uppsala;2017;Vuxen_bef (Beräkning Folkmängd);37.22273252271343
Uppsala;2018;Vuxen_bef (Beräkning Folkmängd);37.26883516014994
Uppsala;2019;Vuxen_bef (Beräkning Folkmängd);37.42389509765261
Uppsala;2020;Vuxen_bef (Beräkning Folkmängd);37.68105405856166
Uppsala;2021;Vuxen_bef (Beräkning Folkmängd);37.87690028451657
Uppsala;2022;Vuxen_bef (Beräkning Folkmängd);38.088296027091765
Uppsala;2023;Vuxen_bef (Beräkning Folkmängd);38.070509397584466
Uppsala;2024;Vuxen_bef (Beräkning Folkmängd);38.000774143603635
Uppsala;2025;Vuxen_bef (Beräkning Folkmängd);37.84547864459448
Västerås;2000;Vuxen_bef (Beräkning Folkmängd);41.4801152555253
Västerås;2001;Vuxen_bef (Beräkning Folkmängd);41.40173240792181
Västerås;2002;Vuxen_bef (Beräkning Folkmängd);41.361654590308916
Västerås;2003;Vuxen_bef (Beräkning Folkmängd);41.13949856524114
Västerås;2004;Vuxen_bef (Beräkning Folkmängd);40.73839437006732
Västerås;2005;Vuxen_bef (Beräkning Folkmängd);40.50510103536617
Västerås;2006;Vuxen_bef (Beräkning Folkmängd);40.12187782124586
Västerås;2007;Vuxen_bef (Beräkning Folkmängd);39.71120483369227
Västerås;2008;Vuxen_bef (Beräkning Folkmängd);39.38997950758813
Västerås;2009;Vuxen_bef (Beräkning Folkmängd);39.06102871939736
Västerås;2010;Vuxen_bef (Beräkning Folkmängd);38.82382094208022
Västerås;2011;Vuxen_bef (Beräkning Folkmängd);38.563467402980336
Västerås;2012;Vuxen_bef (Beräkning Folkmängd);38.45507797208521
Västerås;2013;Vuxen_bef (Beräkning Folkmängd);38.40682187559364
Västerås;2014;Vuxen_bef (Beräkning Folkmängd);38.31540270838262
Västerås;2015;Vuxen_bef (Beräkning Folkmängd);38.24319299260422
Västerås;2016;Vuxen_bef (Beräkning Folkmängd);38.27499660832994
Västerås;2017;Vuxen_bef (Beräkning Folkmängd);38.20520335167251
Västerås;2018;Vuxen_bef (Beräkning Folkmängd);38.348742092873394
Västerås;2019;Vuxen_bef (Beräkning Folkmängd);38.481911599555986
Västerås;2020;Vuxen_bef (Beräkning Folkmängd);38.78149288657739
Västerås;2021;Vuxen_bef (Beräkning Folkmängd);39.01796758438644
Västerås;2022;Vuxen_bef (Beräkning Folkmängd);39.3153611970779
Västerås;2023;Vuxen_bef (Beräkning Folkmängd);39.46148739211585
Västerås;2024;Vuxen_bef (Beräkning Folkmängd);39.65847827981623
Västerås;2025;Vuxen_bef (Beräkning Folkmängd);39.51562887620938
Örebro;2000;Vuxen_bef (Beräkning Folkmängd);39.83913950099431
Örebro;2001;Vuxen_bef (Beräkning Folkmängd);40.051892723006574
Örebro;2002;Vuxen_bef (Beräkning Folkmängd);40.036647546207774
Örebro;2003;Vuxen_bef (Beräkning Folkmängd);39.89294311415178
Örebro;2004;Vuxen_bef (Beräkning Folkmängd);39.67491455481879
Örebro;2005;Vuxen_bef (Beräkning Folkmängd);39.33126130287397
Örebro;2006;Vuxen_bef (Beräkning Folkmängd);38.97826744303248
Örebro;2007;Vuxen_bef (Beräkning Folkmängd);38.647846721204644
Örebro;2008;Vuxen_bef (Beräkning Folkmängd);38.21677237917401
Örebro;2009;Vuxen_bef (Beräkning Folkmängd);37.99382117218632
Örebro;2010;Vuxen_bef (Beräkning Folkmängd);37.80230326295585
Örebro;2011;Vuxen_bef (Beräkning Folkmängd);37.648500229724114
Örebro;2012;Vuxen_bef (Beräkning Folkmängd);37.432350739823825
Örebro;2013;Vuxen_bef (Beräkning Folkmängd);37.419896300827176
Örebro;2014;Vuxen_bef (Beräkning Folkmängd);37.26948912479491
Örebro;2015;Vuxen_bef (Beräkning Folkmängd);37.17753120665742
Örebro;2016;Vuxen_bef (Beräkning Folkmängd);37.092429295305905
Örebro;2017;Vuxen_bef (Beräkning Folkmängd);36.90839770844562
Örebro;2018;Vuxen_bef (Beräkning Folkmängd);37.004049110956075
Örebro;2019;Vuxen_bef (Beräkning Folkmängd);37.094080772788
Örebro;2020;Vuxen_bef (Beräkning Folkmängd);37.36451359180463
Örebro;2021;Vuxen_bef (Beräkning Folkmängd);37.58973672979291
Örebro;2022;Vuxen_bef (Beräkning Folkmängd);37.750305269617925
Örebro;2023;Vuxen_bef (Beräkning Folkmängd);37.910108692923664
Örebro;2024;Vuxen_bef (Beräkning Folkmängd);37.84938179093294
Örebro;2025;Vuxen_bef (Beräkning Folkmängd);37.79023816487955
Östergötlands län;2000;Vuxen_bef (Beräkning Folkmängd);40.09894370905201
Östergötlands län;2001;Vuxen_bef (Beräkning Folkmängd);40.2293610241462
Östergötlands län;2002;Vuxen_bef (Beräkning Folkmängd);40.161281739946496
Östergötlands län;2003;Vuxen_bef (Beräkning Folkmängd);40.02174033555316
Östergötlands län;2004;Vuxen_bef (Beräkning Folkmängd);39.81033197913411
Östergötlands län;2005;Vuxen_bef (Beräkning Folkmängd);39.49647252121652
Östergötlands län;2006;Vuxen_bef (Beräkning Folkmängd);39.11011900489513
Östergötlands län;2007;Vuxen_bef (Beräkning Folkmängd);38.7677069644423
Östergötlands län;2008;Vuxen_bef (Beräkning Folkmängd);38.41514855766845
Östergötlands län;2009;Vuxen_bef (Beräkning Folkmängd);37.992208023301
Östergötlands län;2010;Vuxen_bef (Beräkning Folkmängd);37.73746514540012
Östergötlands län;2011;Vuxen_bef (Beräkning Folkmängd);37.57513193759787
Östergötlands län;2012;Vuxen_bef (Beräkning Folkmängd);37.36237390037438
Östergötlands län;2013;Vuxen_bef (Beräkning Folkmängd);37.1185890994135
Östergötlands län;2014;Vuxen_bef (Beräkning Folkmängd);36.99098630415851
Östergötlands län;2015;Vuxen_bef (Beräkning Folkmängd);36.910117780106404
Östergötlands län;2016;Vuxen_bef (Beräkning Folkmängd);36.868868957432454
Östergötlands län;2017;Vuxen_bef (Beräkning Folkmängd);36.840322101176845
Östergötlands län;2018;Vuxen_bef (Beräkning Folkmängd);36.92467010266843
Östergötlands län;2019;Vuxen_bef (Beräkning Folkmängd);36.994811974349886
Östergötlands län;2020;Vuxen_bef (Beräkning Folkmängd);37.235153845165875
Östergötlands län;2021;Vuxen_bef (Beräkning Folkmängd);37.48935499804132
Östergötlands län;2022;Vuxen_bef (Beräkning Folkmängd);37.731610978317995
Östergötlands län;2023;Vuxen_bef (Beräkning Folkmängd);37.86740574806584
Östergötlands län;2024;Vuxen_bef (Beräkning Folkmängd);37.78654068401468
Östergötlands län;2025;Vuxen_bef (Beräkning Folkmängd);37.633907975434155
Fem till tolv;2000;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1417.0
Fem till tolv;2001;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2846.0
Fem till tolv;2002;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2350.0
Fem till tolv;2003;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2410.0
Fem till tolv;2004;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2052.0
Fem till tolv;2005;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1233.0
Fem till tolv;2006;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);358.0
Fem till tolv;2007;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1278.0
Fem till tolv;2008;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);537.0
Fem till tolv;2009;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);931.0
Fem till tolv;2010;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);307.0
Fem till tolv;2011;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);412.0
Fem till tolv;2012;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1162.0
Fem till tolv;2013;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);779.0
Fem till tolv;2014;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1512.0
Fem till tolv;2015;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1761.0
Fem till tolv;2016;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2970.0
Fem till tolv;2017;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);4613.0
Fem till tolv;2018;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2964.0
Fem till tolv;2019;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2641.0
Fem till tolv;2020;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);3274.0
Fem till tolv;2021;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2170.0
Fem till tolv;2022;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2738.0
Fem till tolv;2023;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2513.0
Fem till tolv;2024;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2238.0
Fem till tolv;2025;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2640.0
Fyra stora;2000;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);9610.0
Fyra stora;2001;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6942.0
Fyra stora;2002;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);3518.0
Fyra stora;2003;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2457.0
Fyra stora;2004;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);3536.0
Fyra stora;2005;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);5697.0
Fyra stora;2006;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);7411.0
Fyra stora;2007;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6897.0
Fyra stora;2008;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);8056.0
Fyra stora;2009;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);8663.0
Fyra stora;2010;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);7516.0
Fyra stora;2011;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);7039.0
Fyra stora;2012;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6931.0
Fyra stora;2013;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6820.0
Fyra stora;2014;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);7704.0
Fyra stora;2015;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6455.0
Fyra stora;2016;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6982.0
Fyra stora;2017;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);7700.0
Fyra stora;2018;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);5560.0
Fyra stora;2019;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);5074.0
Fyra stora;2020;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2291.0
Fyra stora;2021;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);735.0
Fyra stora;2022;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);4261.0
Fyra stora;2023;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6575.0
Fyra stora;2024;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);5549.0
Fyra stora;2025;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);5549.0
Göteborg;2000;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);3010.0
Göteborg;2001;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);3446.0
Göteborg;2002;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1782.0
Göteborg;2003;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1514.0
Göteborg;2004;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1471.0
Göteborg;2005;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1574.0
Göteborg;2006;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1478.0
Göteborg;2007;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);700.0
Göteborg;2008;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1331.0
Göteborg;2009;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);844.0
Göteborg;2010;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);793.0
Göteborg;2011;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1430.0
Göteborg;2012;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);912.0
Göteborg;2013;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1121.0
Göteborg;2014;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1541.0
Göteborg;2015;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1024.0
Göteborg;2016;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1060.0
Göteborg;2017;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);613.0
Göteborg;2018;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);884.0
Göteborg;2019;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);440.0
Göteborg;2020;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);228.0
Göteborg;2021;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);-226.0
Göteborg;2022;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1423.0
Göteborg;2023;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);2598.0
Göteborg;2024;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1971.0
Göteborg;2025;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);1971.0
Helsingborg;2000;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);787.0
Helsingborg;2001;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);678.0
Helsingborg;2002;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);407.0
Helsingborg;2003;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);320.0
Helsingborg;2004;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);474.0
Helsingborg;2005;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);472.0
Helsingborg;2006;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);416.0
Helsingborg;2007;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);408.0
Helsingborg;2008;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);313.0
Helsingborg;2009;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);297.0
Helsingborg;2010;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);203.0
Helsingborg;2011;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);335.0
Helsingborg;2012;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);282.0
Helsingborg;2013;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);111.0
Helsingborg;2014;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);491.0
Helsingborg;2015;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);689.0
Helsingborg;2016;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);605.0
Helsingborg;2017;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);423.0
Helsingborg;2018;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);504.0
Helsingborg;2019;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);508.0
Helsingborg;2020;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);749.0
Helsingborg;2021;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);729.0
Helsingborg;2022;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);480.0
Helsingborg;2023;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);450.0
Helsingborg;2024;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);691.0
Helsingborg;2025;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);691.0
Jönköping;2000;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);324.0
Jönköping;2001;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);376.0
Jönköping;2002;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);101.0
Jönköping;2003;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);267.0
Jönköping;2004;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);32.0
Jönköping;2005;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);538.0
Jönköping;2006;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);423.0
Jönköping;2007;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);317.0
Jönköping;2008;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);25.0
Jönköping;2009;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);-138.0
Jönköping;2010;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);-132.0
Jönköping;2011;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);28.0
Jönköping;2012;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);37.0
Jönköping;2013;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);-201.0
Jönköping;2014;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);-225.0
Jönköping;2015;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);22.0
Jönköping;2016;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);6.0
Jönköping;2017;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);298.0
Jönköping;2018;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);261.0
Jönköping;2019;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);137.0
Jönköping;2020;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);245.0
Jönköping;2021;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);261.0
Jönköping;2022;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);237.0
Jönköping;2023;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);126.0
Jönköping;2024;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);309.0
Jönköping;2025;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);309.0
Linköping;2000;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);25.0
Linköping;2001;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);378.0
Linköping;2002;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);371.0
Linköping;2003;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);448.0
Linköping;2004;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);337.0
Linköping;2005;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);13.0
Linköping;2006;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);-30.0
Linköping;2007;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);537.0
Linköping;2008;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);98.0
Linköping;2009;Nettoflyttning (Beräknad Inflyttning_annat_län-Utflyttning_annat_län);602.0
