basområde,tid,Barnfattigdom,Behöriga gymnasiets yrkesprogram,Bilinnehav,Boende per hushåll,Bostadsrätt,Ej självförsörjande,Ekonomiskt bistånd totalt,Ensamstående hushåll,Flera bilar,Folkmängd,Förgymnasial utbildning,Förgymnasial utbildning kvinnor,Förgymnasial utbildning män,Förvärvsinkomst (tkr),Förvärvsinkomst (tkr) kvinnor,Förvärvsinkomst (tkr) män,Gini-koefficient,Gymnasieexamen inom 3-5 år,Hyresrätt,Ingår,Inskrivna arbetslösa,Inskrivna förskolebarn,Kvarboende minst ett år,Kvarboende minst fem år,Kvarboende minst tre år,Kvinnors andel förvärvsinkomst,Kvinnors andel nettoinkomst,Kvm per hushåll,Kvm per person,Kvot mellan dag- och nattbefolkning,Kvot mellan in- och utflyttning inom kommunen,Kvot mellan in- och utflyttning inom kommunen av förvärvsarbetande,Kvot mellan in-och utflyttning totalt,Kvot mellan inrikes in- och utflyttning av förvärvsarbetande,Kön,Låg ekonomisk standard,Låg inkomststandard,Lång eftergymnasial utbildning,Långvarigt ekonomiskt bistånd,Meritvärde grundskolan,Nettoinkomst (tkr),Nettoinkomst (tkr) kvinnor,Nettoinkomst (tkr) män,"Nettoinkomst, andel",Ohälsotal 50-64 år,Index: Samlat SEI (16 indikatorer),SEIsnitt medel,Skolungdomar 6-15 år,Små bostäder,Sysselsättningsgrad,Sysselsättningsgrad kvinnor,Sysselsättningsgrad män,Trångbodda hushåll,UVAS,Utländsk bakgrund,Utländsk bakgrund kvinnor,Utländsk bakgrund män,Utrikes födda,Valdeltagande,Äganderätt,Äldre 80+ år,Befolkning 0-19 år,Befolkning 20-64 år,Befolkning 65+ år,Befolkningsförändring,Bostadsrätter,Bostäder,Döda,Födda,Förgymnasial utb,Förvärvsarbetande dagbefolkning,Förvärvsarbetande nattbefolkning,Gymnasial utb,Hushåll,Hushåll ensamstående,Hushåll sammanboende,Hushåll övriga,Hyresrätter,Inflyttning,Inflyttning annat län,Inflyttning av förvärvsarbetande från annat basområde,Inflyttning egen kommun,Inflyttning inom länet,Invandring,Invånarantal,Kort eftergymnasial utb,Lång eftergymnasial utb,Nybyggda bostadsrätter,Nybyggda bostäder,Nybyggda hyresrätter,Nybyggda äganderätter,Uppgift saknas utb,Utflyttning,Utflyttning annat län,Utflyttning av förvärvsarbetande till annat basområde,Utflyttning egen kommun,Utflyttning inom länet,Utvandring,Äganderätter,Försörjningskvot,Nettopendling,Inrikes inflyttning,Inrikes utflyttning,Flyttningsnetto,Flyttningsnetto inom kommunen,Inrikes flyttningsnetto,Migrationsnetto,Födelseöverskott,Nettoflyttning förvärvsarbetande,Index: Ekonomisk Utsatthet,Index: Socialt & Humankapital,Index: Fysisk Bostadssegregation,Index: Demografisk Koncentration,KodNyko4,Stadsdelskod_(Nyko3),Stadsdel,Karaktär_bas,Karaktär_detalj,SEI_indikatorer16,Inkluderad,Områdestyp
Ulrika,2015,46.5,,57.1,2.13,,39.8,3.4,48.1,21.9,217.0,21.359,20.833,21.818,218.2,205.4,261.1,0.407,75.0,21.3,1.0,10.4,79.0,86.473,55.556,67.15,78.667,74.304,96.9,45.5,0.471,1.333,1.4,1.444,1.0,47.465,33.2,8.5,10.68,1.1,186.0,170.6,141.4,190.3,76.059,124.3,2.467,2.0,9.217,6.7,70.874,66.667,74.545,1.9,20.7,3.687,6.796,0.877,3.226,81.651,69.444,9.677,49.0,103.0,65.0,8.0,0.0,108.0,2.0,2.0,22.0,40.0,85.0,58.0,108.0,52.0,51.0,5.0,30.0,26.0,5.0,7.0,16.0,4.0,1.0,217.0,7.0,11.0,,,,,5.0,18.0,4.0,5.0,12.0,2.0,0.0,78.0,1.107,-45.0,9.0,6.0,8.0,4.0,3.0,1.0,0.0,2.0,4.851,4.991,-0.552,-1.316,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2016,39.5,,57.1,2.13,,37.0,1.8,51.4,21.9,211.0,16.0,13.333,18.182,236.5,186.8,276.0,0.354,86.0,21.0,1.0,2.8,79.0,86.473,55.556,67.15,67.681,76.834,96.9,45.5,0.518,0.389,0.571,0.52,0.778,46.445,32.7,8.5,10.0,1.2,217.0,173.3,145.6,189.5,75.512,152.1,2.733,2.0,9.005,6.7,71.0,64.444,76.364,1.9,20.7,4.265,8.163,0.885,3.791,81.651,69.524,9.953,47.0,100.0,64.0,-6.0,0.0,107.0,3.0,6.0,16.0,43.0,83.0,59.0,105.0,54.0,46.0,5.0,29.0,13.0,6.0,4.0,7.0,0.0,0.0,211.0,9.0,10.0,,,,,6.0,25.0,4.0,7.0,18.0,3.0,0.0,78.0,1.11,-40.0,6.0,7.0,-12.0,-11.0,-1.0,0.0,3.0,-3.0,3.599,5.532,-0.537,-1.296,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2017,32.6,,59.0,2.09,,34.4,0.6,50.5,21.9,207.0,18.75,13.953,22.642,268.2,216.5,307.5,0.301,79.0,18.1,1.0,3.9,78.0,86.473,55.556,67.15,70.407,66.623,98.3,47.1,0.488,0.615,0.5,0.762,0.5,45.894,26.6,8.5,10.417,0.6,197.0,185.5,151.5,227.4,78.602,129.5,2.667,2.0,7.729,6.7,73.958,69.767,77.358,1.9,20.7,4.348,8.421,0.0,3.865,81.651,70.476,10.145,45.0,96.0,66.0,-4.0,0.0,106.0,4.0,5.0,18.0,39.0,80.0,57.0,105.0,53.0,47.0,5.0,29.0,16.0,2.0,3.0,8.0,5.0,1.0,207.0,7.0,10.0,,,,,4.0,21.0,0.0,6.0,13.0,8.0,0.0,77.0,1.156,-41.0,7.0,8.0,-5.0,-5.0,-1.0,1.0,1.0,-3.0,2.986,5.525,-0.729,-1.335,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2018,26.8,,58.2,2.13,,36.0,0.6,51.0,22.4,197.0,15.73,14.286,17.021,249.4,192.2,333.3,0.321,94.0,18.4,1.0,2.0,82.0,87.31,55.33,71.066,57.666,68.761,100.1,47.1,0.48,0.615,0.444,0.583,0.538,46.701,25.3,8.5,12.36,0.6,224.0,182.4,157.6,229.2,74.877,119.6,2.867,2.0,8.122,5.1,75.281,66.667,82.979,2.0,28.6,6.091,8.696,3.81,5.076,83.636,72.449,10.152,45.0,89.0,63.0,-10.0,0.0,106.0,4.0,4.0,14.0,36.0,75.0,57.0,98.0,50.0,44.0,4.0,30.0,14.0,1.0,4.0,8.0,3.0,2.0,197.0,6.0,11.0,,,,,1.0,24.0,3.0,9.0,13.0,8.0,0.0,76.0,1.213,-39.0,4.0,11.0,-10.0,-5.0,-7.0,2.0,0.0,-5.0,3.648,5.01,-0.868,-1.159,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2019,28.9,,59.2,1.98,,35.2,0.6,54.4,21.4,195.0,19.78,15.385,23.077,281.5,212.5,327.1,0.331,83.0,16.5,1.0,2.2,80.0,83.077,52.821,64.615,64.965,68.791,97.9,49.5,0.486,3.333,2.5,1.095,1.0,46.667,30.4,8.5,10.989,0.6,218.0,193.9,157.6,229.1,76.792,77.7,2.8,2.0,8.205,7.8,71.429,66.667,75.0,1.0,25.9,6.667,7.692,5.769,5.641,83.636,74.757,9.744,40.0,91.0,64.0,-2.0,0.0,107.0,5.0,1.0,18.0,35.0,72.0,51.0,103.0,56.0,44.0,3.0,29.0,23.0,7.0,5.0,10.0,5.0,1.0,195.0,8.0,10.0,,,,,4.0,21.0,13.0,2.0,3.0,5.0,0.0,78.0,1.143,-37.0,12.0,18.0,2.0,7.0,-6.0,1.0,-4.0,3.0,3.516,4.071,-0.604,-1.117,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2020,31.3,,60.6,2.08,,38.7,6.0,55.6,20.2,197.0,22.581,19.512,25.0,284.9,200.6,344.4,0.335,80.0,15.2,1.0,6.5,85.0,82.741,49.239,60.914,58.246,70.593,97.7,46.9,0.458,1.417,2.5,1.143,1.667,46.701,27.4,8.5,13.978,3.4,197.0,188.3,165.4,234.3,73.641,64.9,2.467,2.0,11.168,8.1,73.118,65.854,78.846,4.0,25.0,6.091,7.609,4.762,4.569,83.636,75.758,5.584,49.0,93.0,55.0,2.0,0.0,105.0,6.0,4.0,21.0,33.0,72.0,49.0,99.0,55.0,40.0,4.0,29.0,32.0,9.0,5.0,17.0,5.0,1.0,197.0,8.0,13.0,,,,,2.0,28.0,5.0,2.0,12.0,11.0,0.0,76.0,1.118,-39.0,14.0,16.0,4.0,5.0,-2.0,1.0,-2.0,3.0,5.034,3.988,-0.132,-1.251,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2021,36.2,,66.7,1.99,,31.3,5.1,59.0,18.1,204.0,17.708,20.455,15.385,335.0,225.0,402.3,0.333,86.0,16.2,1.0,9.6,74.0,82.353,42.647,58.333,55.928,63.103,96.7,48.6,0.373,1.25,2.25,1.526,1.875,45.588,26.9,8.5,17.708,3.2,229.0,221.5,181.8,288.1,82.495,75.2,2.267,2.0,11.765,8.6,78.125,72.727,82.692,2.9,15.4,6.373,7.527,5.405,5.392,83.636,75.238,5.882,52.0,96.0,56.0,7.0,0.0,109.0,4.0,0.0,17.0,31.0,83.0,50.0,105.0,62.0,38.0,5.0,29.0,29.0,5.0,9.0,15.0,7.0,2.0,204.0,9.0,17.0,,,,,3.0,19.0,4.0,4.0,12.0,3.0,0.0,80.0,1.125,-52.0,12.0,7.0,10.0,3.0,5.0,2.0,-4.0,5.0,3.412,4.134,-0.497,-1.204,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2022,22.4,,58.1,1.98,,31.5,6.5,60.0,21.9,202.0,16.304,20.0,13.462,338.4,274.2,428.6,0.35,76.0,16.2,1.0,6.9,73.0,84.158,45.545,61.386,63.976,67.722,97.1,49.1,0.361,0.692,0.833,0.875,0.714,43.564,22.3,12.2,15.217,2.6,214.0,238.0,194.7,287.5,85.183,55.8,2.4,2.0,11.386,8.6,80.435,75.0,84.615,2.9,7.4,6.931,7.955,6.14,6.436,81.024,74.286,5.941,53.0,92.0,57.0,-2.0,0.0,108.0,2.0,3.0,15.0,30.0,83.0,49.0,105.0,63.0,37.0,5.0,29.0,21.0,0.0,5.0,9.0,7.0,5.0,202.0,9.0,14.0,,,,,5.0,24.0,1.0,6.0,13.0,10.0,0.0,79.0,1.196,-53.0,7.0,11.0,-3.0,-4.0,-4.0,5.0,1.0,-1.0,2.054,2.791,-0.214,-1.123,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2023,20.0,,64.8,2.07,,30.8,3.77,58.1,21.0,212.0,16.346,20.833,12.5,352.0,293.0,414.5,0.31,76.0,16.2,1.0,3.1,84.0,88.208,48.113,62.264,70.688,69.757,96.8,46.6,0.205,2.0,0.833,2.429,3.0,45.283,20.5,5.5,15.385,1.89,190.0,240.6,215.2,308.5,81.837,47.5,2.667,2.0,13.679,8.6,74.038,62.5,83.929,2.9,16.0,11.321,15.625,7.759,10.849,81.024,76.19,5.66,55.0,104.0,53.0,10.0,0.0,110.0,4.0,1.0,17.0,17.0,83.0,52.0,105.0,61.0,38.0,6.0,29.0,17.0,5.0,4.0,6.0,1.0,5.0,212.0,10.0,16.0,,,,,9.0,7.0,2.0,6.0,3.0,2.0,0.0,81.0,1.038,-66.0,6.0,4.0,10.0,3.0,2.0,5.0,-3.0,-2.0,2.113,2.709,-0.825,-0.554,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2024,17.647,,67.0,2.18,,32.0,3.75,55.0,23.0,211.0,13.0,19.149,7.547,414.7,330.4,462.9,0.309,76.0,16.0,1.0,3.7,88.0,89.573,49.763,67.299,71.376,64.519,96.9,44.5,0.235,0.6,1.0,0.895,0.833,44.55,20.588,10.8,16.0,0.63,211.0,267.0,219.3,339.9,86.018,35.5,2.867,2.0,17.062,9.0,74.0,61.702,84.906,2.0,20.8,13.27,19.149,8.547,12.796,81.024,77.0,6.635,57.0,100.0,54.0,-1.0,0.0,108.0,2.0,3.0,13.0,19.0,81.0,50.0,100.0,55.0,40.0,5.0,29.0,17.0,4.0,2.0,6.0,4.0,3.0,211.0,10.0,16.0,,,,,11.0,19.0,6.0,2.0,10.0,3.0,0.0,79.0,1.11,-62.0,8.0,9.0,-2.0,-4.0,-1.0,3.0,1.0,0.0,2.392,1.583,-1.247,-0.315,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika,2025,17.647,,65.3,2.24,,32.0,3.75,54.08,21.4,212.0,16.0,21.277,11.321,414.7,330.4,462.9,0.309,76.0,16.3,1.0,6.364,88.0,87.736,48.585,69.811,71.376,64.519,96.7,43.3,0.235,0.895,1.0,1.111,1.25,46.226,20.588,10.8,17.0,0.63,211.0,267.0,219.3,339.9,86.018,38.2,2.667,2.0,15.094,9.2,74.0,61.702,84.906,3.1,20.8,14.623,20.408,9.649,14.151,81.024,76.531,6.132,57.0,100.0,55.0,1.0,0.0,107.0,4.0,2.0,16.0,19.0,81.0,46.0,98.0,53.0,40.0,5.0,29.0,30.0,3.0,5.0,17.0,10.0,0.0,212.0,11.0,17.0,,,,,10.0,27.0,6.0,5.0,19.0,1.0,1.0,78.0,1.12,-62.0,13.0,7.0,3.0,-2.0,6.0,-1.0,-2.0,0.0,2.802,2.178,-0.707,-0.121,3211.0,321.0,Ulrika,Tätort,Mindre tätort,3,1,Standard
Ulrika glesbygd,2015,23.5,,65.0,2.27,,27.7,1.0,31.1,26.0,235.0,18.44,17.46,19.231,275.9,244.8,306.4,0.49,75.0,0.0,1.0,3.8,79.0,94.323,66.812,77.293,79.896,82.915,109.8,48.4,0.392,1.769,3.0,2.0,2.0,42.128,14.0,7.1,14.894,0.5,186.0,205.8,198.0,238.8,91.752,62.0,3.533,4.0,8.085,12.0,80.851,80.952,80.769,0.0,9.5,5.106,3.03,6.618,3.404,81.651,95.283,3.83,35.0,141.0,59.0,19.0,0.0,116.0,1.0,2.0,26.0,51.0,130.0,80.0,106.0,33.0,65.0,8.0,4.0,36.0,3.0,15.0,23.0,4.0,6.0,235.0,14.0,21.0,,1.0,,1.0,0.0,18.0,4.0,5.0,13.0,1.0,0.0,112.0,0.667,-79.0,7.0,5.0,18.0,10.0,2.0,6.0,1.0,10.0,0.231,2.756,-2.22,-1.211,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2016,27.8,,65.0,2.27,,26.0,0.5,29.0,26.0,229.0,17.557,17.46,17.647,293.3,250.5,336.9,0.329,86.0,0.0,1.0,4.9,79.0,94.323,66.812,77.293,74.354,86.199,109.8,48.4,0.426,0.4,0.4,0.857,0.75,44.978,13.1,7.1,16.794,0.5,217.0,224.6,218.6,253.6,97.865,58.2,3.467,4.0,10.48,12.0,80.153,77.778,82.353,0.0,9.5,5.24,3.883,6.349,3.057,81.651,100.0,3.057,36.0,131.0,62.0,-6.0,0.0,113.0,5.0,2.0,23.0,52.0,122.0,74.0,100.0,29.0,62.0,9.0,4.0,18.0,3.0,2.0,2.0,13.0,0.0,229.0,12.0,22.0,,1.0,,1.0,0.0,21.0,7.0,5.0,5.0,8.0,1.0,109.0,0.748,-70.0,16.0,15.0,-3.0,-3.0,1.0,-1.0,-3.0,-3.0,0.302,2.565,-2.212,-1.287,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2017,30.8,,69.4,2.34,,26.2,1.1,25.5,31.6,229.0,17.46,16.949,17.91,299.3,266.5,348.4,0.355,79.0,0.0,1.0,3.8,78.0,94.323,66.812,77.293,76.493,91.65,110.7,47.4,0.299,0.667,1.0,0.727,2.0,44.978,14.4,7.1,15.079,0.5,197.0,231.8,222.8,243.1,98.22,59.1,3.467,4.0,10.044,11.2,84.127,77.966,89.552,0.0,9.5,4.803,0.0,6.349,2.62,81.651,100.0,3.493,40.0,126.0,63.0,0.0,0.0,111.0,2.0,5.0,22.0,38.0,127.0,72.0,98.0,25.0,66.0,7.0,4.0,8.0,2.0,4.0,4.0,2.0,0.0,229.0,13.0,19.0,,1.0,,1.0,0.0,11.0,0.0,4.0,6.0,4.0,1.0,107.0,0.817,-89.0,4.0,4.0,-3.0,-2.0,0.0,-1.0,3.0,0.0,0.216,2.751,-2.474,-1.395,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2018,7.9,,70.7,2.35,,24.2,1.5,25.3,27.3,234.0,16.667,14.063,19.118,297.3,274.1,348.0,0.348,94.0,0.0,1.0,3.1,82.0,90.171,67.094,78.205,78.764,90.794,110.0,46.7,0.293,2.4,5.0,1.455,2.4,44.872,10.7,7.1,15.909,1.0,224.0,236.8,222.9,245.5,97.209,45.0,3.667,4.0,10.256,11.1,86.364,81.25,91.176,0.0,10.0,5.556,4.762,6.202,3.419,83.636,100.0,3.419,40.0,132.0,62.0,5.0,0.0,111.0,2.0,2.0,22.0,39.0,133.0,74.0,99.0,25.0,66.0,8.0,3.0,16.0,3.0,10.0,12.0,1.0,0.0,234.0,14.0,21.0,,1.0,,1.0,1.0,11.0,5.0,2.0,5.0,1.0,0.0,108.0,0.773,-94.0,4.0,6.0,5.0,7.0,-2.0,0.0,0.0,8.0,-0.112,2.154,-2.335,-1.311,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2019,31.1,,71.6,2.42,,24.4,1.5,26.5,32.4,246.0,14.504,12.308,16.667,301.5,281.6,347.1,0.374,83.0,0.0,1.0,1.5,80.0,90.244,63.008,76.423,81.129,89.006,110.7,45.8,0.279,1.111,1.0,2.0,1.833,46.341,15.9,7.1,18.321,1.0,218.0,244.5,235.6,264.7,96.832,37.5,3.467,4.0,9.756,10.8,83.206,81.538,84.848,0.0,23.8,5.285,4.386,6.061,3.252,83.636,100.0,4.065,50.0,131.0,65.0,12.0,0.0,115.0,2.0,4.0,19.0,36.0,129.0,72.0,102.0,27.0,67.0,8.0,2.0,20.0,0.0,6.0,10.0,10.0,0.0,246.0,15.0,24.0,,1.0,,1.0,1.0,10.0,0.0,6.0,9.0,0.0,1.0,113.0,0.878,-93.0,10.0,0.0,10.0,1.0,10.0,-1.0,2.0,0.0,1.562,1.647,-2.338,-1.374,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2020,30.6,,72.3,2.44,,22.4,0.5,28.7,32.7,246.0,13.433,9.091,17.647,316.8,286.0,375.8,0.335,80.0,0.0,1.0,2.2,85.0,92.276,65.447,75.203,76.104,83.807,110.6,45.4,0.339,1.75,4.5,1.0,2.0,45.935,17.9,7.1,19.403,0.5,197.0,245.4,229.8,274.2,95.972,29.9,3.6,4.0,9.35,12.9,81.343,75.758,86.765,0.0,19.0,5.285,4.425,6.015,3.252,83.636,100.0,3.252,51.0,134.0,61.0,0.0,0.0,111.0,4.0,4.0,18.0,43.0,127.0,76.0,101.0,29.0,63.0,9.0,2.0,15.0,0.0,9.0,14.0,1.0,0.0,246.0,13.0,26.0,,1.0,,1.0,1.0,15.0,5.0,2.0,8.0,2.0,0.0,109.0,0.836,-84.0,1.0,7.0,0.0,6.0,-6.0,0.0,0.0,7.0,1.229,1.273,-2.425,-1.395,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2021,36.0,,65.4,2.43,,23.5,0.5,29.8,28.8,252.0,13.971,10.769,16.901,316.3,276.7,380.1,0.381,86.0,0.0,1.0,2.9,74.0,94.444,67.063,79.762,72.797,87.209,110.7,45.7,0.326,1.2,2.0,1.833,1.75,46.429,18.3,7.1,17.647,0.5,229.0,252.7,243.4,279.1,94.115,28.8,3.667,4.0,8.333,12.5,83.824,80.0,87.324,0.0,4.2,5.159,4.274,5.926,3.175,83.636,100.0,4.365,53.0,136.0,63.0,6.0,0.0,114.0,0.0,1.0,19.0,43.0,132.0,81.0,104.0,31.0,66.0,7.0,2.0,11.0,4.0,6.0,6.0,1.0,0.0,252.0,11.0,24.0,,1.0,,1.0,1.0,6.0,0.0,3.0,5.0,1.0,0.0,112.0,0.853,-89.0,5.0,1.0,5.0,1.0,4.0,0.0,1.0,3.0,-0.411,1.404,-2.281,-1.44,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2022,25.0,,66.7,2.44,,24.8,0.5,28.6,28.6,256.0,15.038,9.524,20.0,338.3,307.4,403.1,0.354,76.0,0.0,1.0,3.6,73.0,94.141,67.578,83.203,76.259,84.012,111.1,45.5,0.187,0.625,1.333,1.1,2.333,45.703,14.5,4.7,19.549,0.5,214.0,269.3,253.8,302.1,96.385,29.6,3.467,4.0,9.766,11.4,87.218,82.54,91.429,0.0,18.2,5.859,5.128,6.475,3.516,81.024,100.0,4.297,56.0,133.0,67.0,4.0,0.0,115.0,1.0,4.0,20.0,25.0,134.0,75.0,105.0,30.0,68.0,7.0,2.0,11.0,2.0,4.0,5.0,4.0,0.0,256.0,11.0,26.0,,1.0,,1.0,1.0,10.0,1.0,3.0,8.0,0.0,1.0,113.0,0.925,-109.0,6.0,1.0,1.0,-3.0,5.0,-1.0,3.0,1.0,1.104,1.313,-2.407,-1.402,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2023,27.8,,61.7,2.42,,27.3,0.97,31.8,29.9,260.0,13.281,9.677,16.667,332.0,297.0,395.0,0.38,76.0,0.0,1.0,2.2,84.0,90.385,72.308,83.077,75.19,87.416,110.1,45.4,0.195,1.143,0.4,1.25,0.857,45.385,16.9,6.5,21.094,0.49,190.0,279.9,259.8,297.2,95.204,27.8,3.533,4.0,11.154,13.1,85.156,82.258,87.879,0.0,15.0,5.769,5.085,6.338,3.846,81.024,99.065,5.385,59.0,128.0,73.0,4.0,0.0,116.0,2.0,3.0,17.0,25.0,128.0,70.0,107.0,34.0,66.0,7.0,2.0,15.0,4.0,2.0,8.0,3.0,0.0,260.0,13.0,27.0,,1.0,,1.0,1.0,12.0,1.0,5.0,7.0,3.0,1.0,114.0,1.031,-103.0,7.0,4.0,3.0,1.0,3.0,-1.0,1.0,-3.0,0.912,1.108,-1.71,-1.386,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2024,35.484,,63.6,2.47,,27.1,0.49,32.7,28.0,266.0,11.628,6.452,16.418,356.6,312.6,394.3,0.406,76.0,0.0,1.0,1.5,88.0,92.481,74.812,81.579,79.28,81.739,109.6,44.4,0.239,5.0,5.0,1.375,1.5,45.489,21.429,4.9,20.155,0.49,211.0,296.9,273.5,334.6,95.651,29.5,3.8,4.0,12.406,13.1,86.047,83.871,88.06,0.0,14.3,4.887,4.959,4.828,3.008,81.024,99.065,5.639,66.0,129.0,71.0,6.0,0.0,116.0,1.0,4.0,15.0,32.0,134.0,73.0,107.0,35.0,65.0,7.0,2.0,11.0,0.0,5.0,10.0,1.0,0.0,266.0,14.0,26.0,,1.0,,1.0,1.0,8.0,2.0,1.0,2.0,4.0,0.0,114.0,1.062,-102.0,1.0,6.0,3.0,8.0,-5.0,0.0,3.0,4.0,1.023,1.042,-2.061,-1.509,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Ulrika glesbygd,2025,35.484,,62.3,2.56,,27.1,0.49,29.25,30.2,271.0,12.214,4.839,18.841,356.6,312.6,394.3,0.406,76.0,0.0,1.0,2.206,88.0,92.989,73.432,80.443,79.28,81.739,111.4,43.5,0.239,1.444,2.0,1.429,1.714,45.387,21.429,4.9,19.084,0.49,211.0,296.9,273.5,334.6,95.651,35.6,3.467,4.0,13.653,13.2,86.047,83.871,88.06,0.0,14.3,4.797,4.065,5.405,2.583,81.024,100.0,6.273,67.0,131.0,73.0,5.0,0.0,117.0,2.0,1.0,16.0,32.0,134.0,74.0,106.0,31.0,68.0,7.0,2.0,20.0,2.0,8.0,13.0,5.0,0.0,271.0,15.0,25.0,,1.0,,1.0,1.0,14.0,0.0,4.0,9.0,5.0,0.0,115.0,1.069,-102.0,7.0,5.0,6.0,4.0,2.0,0.0,-1.0,4.0,1.112,1.507,-2.022,-1.564,3201.0,320.0,Ulrika omland,Landsbygd,Yttre landsbygd,4,1,Standard
Universitetsjukhuset,2015,18.2,,72.7,2.4,94.915,20.8,0.0,22.0,11.7,134.0,1.299,0.0,3.03,415.0,342.5,510.7,0.39,80.0,0.0,1.0,0.0,81.0,86.034,1.676,2.235,67.065,59.8,92.7,38.6,75.818,24.0,30.0,14.556,15.4,52.985,3.0,0.7,33.766,0.0,223.0,476.3,346.3,579.1,212.35,5.0,4.6,4.0,2.239,1.3,81.818,77.273,87.879,3.8,6.3,8.209,7.042,9.524,5.97,81.929,1.695,1.493,14.0,77.0,43.0,122.0,78.0,81.0,0.0,0.0,1.0,5838.0,77.0,34.0,59.0,13.0,45.0,1.0,2.0,131.0,17.0,60.0,96.0,18.0,0.0,134.0,16.0,26.0,65.0,65.0,,,0.0,9.0,3.0,2.0,4.0,2.0,0.0,1.0,0.74,5761.0,35.0,5.0,122.0,92.0,30.0,0.0,0.0,58.0,-2.072,-1.397,-1.895,-0.823,1352.0,135.0,Ekkällan,Stadsdel,Inre staden,5,1,Standard
Universitetsjukhuset,2016,18.2,,72.7,2.4,98.701,26.6,0.6,19.5,11.7,184.0,0.917,0.0,1.818,434.5,336.7,517.5,0.417,80.0,0.0,1.0,1.2,79.0,86.034,1.676,2.235,65.063,68.467,92.7,38.6,56.321,5.75,5.6,4.692,5.167,48.37,2.2,0.7,35.78,0.0,201.0,306.9,253.6,370.4,133.725,8.9,4.6,4.0,2.174,1.3,80.734,79.63,81.818,3.8,6.3,11.957,7.865,15.789,9.783,81.929,1.299,1.63,20.0,109.0,55.0,50.0,78.0,81.0,0.0,2.0,1.0,5970.0,106.0,46.0,77.0,15.0,58.0,4.0,2.0,61.0,9.0,28.0,46.0,4.0,2.0,184.0,20.0,39.0,13.0,13.0,,,3.0,13.0,4.0,5.0,8.0,0.0,1.0,1.0,0.688,5864.0,13.0,4.0,48.0,38.0,9.0,1.0,2.0,23.0,-1.594,-1.275,-1.887,-0.366,1352.0,135.0,Ekkällan,Stadsdel,Inre staden,5,1,Standard
Universitetsjukhuset,2017,18.2,,71.8,2.3,98.718,24.3,0.6,21.8,10.3,179.0,3.738,3.704,3.774,431.6,367.6,509.0,0.416,71.0,0.0,1.0,2.6,83.0,86.034,1.676,2.235,72.22,65.236,92.6,40.2,58.981,1.125,1.111,0.871,0.867,49.162,3.9,0.7,35.514,0.0,252.0,303.1,243.2,372.8,128.432,5.7,4.467,4.0,1.117,1.3,85.047,85.185,84.906,3.8,6.3,12.849,10.227,15.385,11.173,81.929,1.282,2.793,15.0,107.0,57.0,-5.0,78.0,79.0,1.0,0.0,4.0,6134.0,104.0,45.0,78.0,17.0,59.0,2.0,0.0,27.0,9.0,10.0,18.0,0.0,0.0,179.0,19.0,38.0,13.0,13.0,,,1.0,31.0,9.0,9.0,16.0,1.0,5.0,1.0,0.673,6030.0,9.0,10.0,-4.0,2.0,-1.0,-5.0,-1.0,1.0,-1.374,-0.986,-1.851,-0.279,1352.0,135.0,Ekkällan,Stadsdel,Inre staden,5,1,Standard
